Experiment,ExperimentNum,Participant,DominantEye,SubTrial,TrialType,Condition,Congruency,Alignment,SameDifferent,thisResponse,isCorrect,reactionTime,FaceGroup,StudyUpper,StudyLower,TargetUpper,TargetLower,TargetLower2,studyDuration,targetDuration,maskDuration,trialDuration,trialEndTime,Trial,ChoseFace,MatchStudy
112_CF_monocular_catch_test,112,1213,Right,9,Catch,monocular,congruent,misaligned,Left,4,1,2.15536397248434,M2,M2198.png,M2142.png,M2198.png,M2142.png,M2141.png,0.3,0.3,0.5,2.15860348052229,2019-03-07-17:30:46,320,M2142.png,1
112_CF_monocular_catch_test,112,1213,Right,10,Catch,monocular,incongruent,misaligned,Left,5,0,2.23004818203844,M5,M5154.png,M5152.png,M5154.png,M5178.png,M5146.png,0.3,0.3,0.5,2.23363600219818,2019-03-07-17:30:59,324,M5146.png,0
112_catch_test,112,1213,Right,1,Catch,monocular,incongruent,aligned,Left,4,1,2.66642887008129,F1,F1002.png,F1059.png,F1002.png,F1046.png,F1015.png,0.3,0.3,0.5,2.67534709747997,2019-03-07-17:32:39,1,F1046.png,0
112_catch_test,112,1213,Right,2,Catch,monocular,incongruent,aligned,Right,5,1,4.36060672002714,F3,F3047.png,F3112.png,F3047.png,F3062.png,F3079.png,0.3,0.3,0.5,4.36733174437177,2019-03-07-17:32:45,2,F3062.png,0
112_catch_test,112,1213,Right,3,Catch,monocular,incongruent,aligned,Right,4,0,1.4903570917777,M4,M4136.png,M4134.png,M4136.png,M4197.png,M4188.png,0.3,0.3,0.5,1.50025640624153,2019-03-07-17:32:49,3,M4188.png,0
112_catch_test,112,1213,Right,4,Catch,monocular,incongruent,aligned,Right,5,1,6.54068066621403,M2,M2141.png,M2198.png,M2142.png,M2198.png,M2201.png,0.3,0.3,0.5,6.5509264486609,2019-03-07-17:32:57,4,M2198.png,1
112_catch_test,112,1213,Right,5,Catch,monocular,incongruent,aligned,Right,4,0,5.11026097405556,F4,F4040.png,F4064.png,F4040.png,F4018.png,F4020.png,0.3,0.3,0.5,5.11735791910542,2019-03-07-17:33:05,5,F4020.png,0
112_catch_test,112,1213,Right,6,Catch,monocular,incongruent,misaligned,Left,5,0,3.94542756510782,F1,F1002.png,F1059.png,F1002.png,F1046.png,F1015.png,0.3,0.3,0.5,3.95048390750162,2019-03-07-17:33:11,6,F1015.png,0
112_catch_test,112,1213,Right,7,Catch,monocular,incongruent,misaligned,Right,4,0,2.53578264803946,F3,F3047.png,F3112.png,F3047.png,F3062.png,F3079.png,0.3,0.3,0.5,2.5419790454398,2019-03-07-17:33:15,7,F3079.png,0
112_catch_test,112,1213,Right,8,Catch,monocular,incongruent,misaligned,Left,4,1,3.55022298134645,M4,M4136.png,M4134.png,M4136.png,M4197.png,M4188.png,0.3,0.3,0.5,3.55881650520314,2019-03-07-17:33:21,8,M4197.png,0
112_catch_test,112,1213,Right,9,Catch,monocular,incongruent,misaligned,Left,5,0,1.40967527592875,M2,M2141.png,M2198.png,M2142.png,M2198.png,M2201.png,0.3,0.3,0.5,1.416859127934,2019-03-07-17:33:25,9,M2201.png,0
112_catch_test,112,1213,Right,10,Catch,monocular,incongruent,misaligned,Left,5,0,2.54513247581053,F4,F4040.png,F4064.png,F4040.png,F4018.png,F4020.png,0.3,0.3,0.5,2.55025724887673,2019-03-07-17:33:29,10,F4020.png,0
112_catch_test,112,1213,Right,11,Catch,monocular,congruent,aligned,Left,4,1,1.34078474926719,F2,F2017.png,F2032.png,F2017.png,F2032.png,F2067.png,0.3,0.3,0.5,1.35020867933417,2019-03-07-17:33:33,11,F2032.png,1
112_catch_test,112,1213,Right,12,Catch,monocular,congruent,aligned,Right,5,1,1.18488393815642,F4,F4064.png,F4018.png,F4064.png,F4018.png,F4020.png,0.3,0.3,0.5,1.19184539047637,2019-03-07-17:33:36,12,F4018.png,1
112_catch_test,112,1213,Right,13,Catch,monocular,incongruent,aligned,Right,5,1,1.04503970005317,M3,M3013.png,M3153.png,M3187.png,M3153.png,M3183.png,0.3,0.3,0.5,1.04992257069171,2019-03-07-17:33:39,13,M3153.png,1
112_catch_test,112,1213,Right,14,Catch,monocular,congruent,aligned,Left,4,1,1.04569287082268,M2,M2198.png,M2201.png,M2198.png,M2201.png,M2142.png,0.3,0.3,0.5,1.05007482894143,2019-03-07-17:33:42,14,M2201.png,1
112_catch_test,112,1213,Right,15,Catch,monocular,incongruent,aligned,Right,4,0,2.03051836918894,M5,M5154.png,M5178.png,M5154.png,M5146.png,M5152.png,0.3,0.3,0.5,2.03347936438877,2019-03-07-17:33:47,15,M5152.png,0
112_catch_test,112,1213,Right,16,Catch,monocular,congruent,misaligned,Left,4,1,1.08494333598355,F2,F2017.png,F2032.png,F2017.png,F2032.png,F2067.png,0.3,0.3,0.5,1.09192027798781,2019-03-07-17:33:50,16,F2032.png,1
112_catch_test,112,1213,Right,17,Catch,monocular,congruent,misaligned,Right,5,1,1.19553004004047,F4,F4064.png,F4018.png,F4064.png,F4018.png,F4020.png,0.3,0.3,0.5,1.20024833491334,2019-03-07-17:33:53,17,F4018.png,1
112_catch_test,112,1213,Right,18,Catch,monocular,incongruent,misaligned,Left,4,1,1.00017928836314,M3,M3013.png,M3153.png,M3187.png,M3153.png,M3183.png,0.3,0.3,0.5,1.00861097368033,2019-03-07-17:33:56,18,M3153.png,1
112_catch_test,112,1213,Right,19,Catch,monocular,congruent,misaligned,Right,5,1,0.939892550155491,M2,M2198.png,M2201.png,M2198.png,M2201.png,M2142.png,0.3,0.3,0.5,0.950132515994483,2019-03-07-17:33:59,19,M2201.png,1
112_catch_test,112,1213,Right,20,Catch,monocular,incongruent,misaligned,Left,4,1,1.50512032507322,M5,M5154.png,M5178.png,M5154.png,M5146.png,M5152.png,0.3,0.3,0.5,1.50856649373964,2019-03-07-17:34:03,20,M5146.png,0
112_CF_CFS_catch_test,112,1214,Right,1,Catch,CFS,congruent,aligned,Right,5,1,2.24530753769795,F5,F5076.png,F5033.png,F5076.png,F5033.png,F5068.png,0.3,0.3,0.5,2.25031138124177,2019-03-08-10:25:18,6,F5033.png,1
112_CF_CFS_catch_test,112,1214,Right,2,Catch,CFS,congruent,aligned,Right,5,1,1.96569707247545,M1,M1119.png,M1186.png,M1119.png,M1186.png,M1122.png,0.3,0.3,0.5,1.97524212482676,2019-03-08-10:31:50,140,M1186.png,1
112_CF_CFS_catch_test,112,1214,Right,3,Catch,CFS,congruent,aligned,Right,5,1,2.1808520029299,F1,F1015.png,F1046.png,F1015.png,F1046.png,F1002.png,0.3,0.3,0.5,2.19198738412524,2019-03-08-10:32:14,148,F1046.png,1
112_CF_CFS_catch_test,112,1214,Right,4,Catch,CFS,incongruent,aligned,Left,4,1,3.93577473443293,M4,M4197.png,M4188.png,M4197.png,M4136.png,M4134.png,0.3,0.3,0.5,3.94213536544703,2019-03-08-10:33:57,182,M4136.png,0
112_CF_CFS_catch_test,112,1214,Right,5,Catch,CFS,incongruent,aligned,Left,5,0,3.26557157062052,F3,F3079.png,F3112.png,F3062.png,F3112.png,F3047.png,0.3,0.3,0.5,3.27543243052787,2019-03-08-10:37:23,251,F3047.png,0
112_CF_CFS_catch_test,112,1214,Right,6,Catch,CFS,congruent,misaligned,Right,4,0,3.05039234727155,F5,F5076.png,F5033.png,F5076.png,F5033.png,F5068.png,0.3,0.3,0.5,3.0588323904376,2019-03-08-10:37:31,253,F5068.png,0
112_CF_CFS_catch_test,112,1214,Right,7,Catch,CFS,congruent,misaligned,Left,4,1,1.68549228683696,M1,M1119.png,M1186.png,M1119.png,M1186.png,M1122.png,0.3,0.3,0.5,1.69193400819495,2019-03-08-10:38:24,273,M1186.png,1
112_CF_CFS_catch_test,112,1214,Right,8,Catch,CFS,congruent,misaligned,Left,4,1,2.31541373526852,F1,F1015.png,F1046.png,F1015.png,F1046.png,F1002.png,0.3,0.3,0.5,2.32531941727211,2019-03-08-10:39:55,303,F1046.png,1
112_CF_CFS_catch_test,112,1214,Right,9,Catch,CFS,incongruent,misaligned,Right,4,0,3.59498895870638,M4,M4197.png,M4188.png,M4197.png,M4136.png,M4134.png,0.3,0.3,0.5,3.60049410672218,2019-03-08-10:40:18,310,M4134.png,0
112_CF_CFS_catch_test,112,1214,Right,10,Catch,CFS,incongruent,misaligned,Left,4,1,4.57069538565702,F3,F3079.png,F3112.png,F3062.png,F3112.png,F3047.png,0.3,0.3,0.5,4.57558373075153,2019-03-08-10:40:33,314,F3112.png,1
112_CF_monocular_catch_test,112,1214,Right,1,Catch,monocular,incongruent,aligned,Left,4,1,5.00311872789462,F4,F4064.png,F4020.png,F4064.png,F4040.png,F4018.png,0.3,0.3,0.5,5.00909409421729,2019-03-08-10:08:02,16,F4040.png,0
112_CF_monocular_catch_test,112,1214,Right,2,Catch,monocular,congruent,aligned,Left,4,1,3.15561569931742,F5,F5068.png,F5078.png,F5076.png,F5033.png,F5068.png,0.3,0.3,0.5,3.16704103113443,2019-03-08-10:08:33,26,F5033.png,0
112_CF_monocular_catch_test,112,1214,Right,3,Catch,monocular,congruent,aligned,Right,5,1,3.70631642479566,F1,F1059.png,F1002.png,F1059.png,F1002.png,F1046.png,0.3,0.3,0.5,3.71711512707407,2019-03-08-10:11:53,87,F1002.png,1
112_CF_monocular_catch_test,112,1214,Right,4,Catch,monocular,incongruent,aligned,Right,5,1,2.57522173249163,M2,M2142.png,M2198.png,M2142.png,M2201.png,M2141.png,0.3,0.3,0.5,2.58378612462548,2019-03-08-10:12:03,90,M2201.png,0
112_CF_monocular_catch_test,112,1214,Right,5,Catch,monocular,congruent,aligned,Right,5,1,2.11043273504765,F2,F2016.png,F2067.png,F2016.png,F2067.png,F2017.png,0.3,0.3,0.5,2.11696752211719,2019-03-08-10:12:37,101,F2067.png,1
112_CF_monocular_catch_test,112,1214,Right,6,Catch,monocular,incongruent,misaligned,Right,5,1,3.45000797217654,F4,F4064.png,F4020.png,F4064.png,F4040.png,F4018.png,0.3,0.3,0.5,3.45887898241926,2019-03-08-10:17:22,197,F4040.png,0
112_CF_monocular_catch_test,112,1214,Right,7,Catch,monocular,congruent,misaligned,Left,4,1,2.30534997840005,F5,F5068.png,F5078.png,F5076.png,F5033.png,F5068.png,0.3,0.3,0.5,2.30853439975181,2019-03-08-10:18:24,216,F5033.png,0
112_CF_monocular_catch_test,112,1214,Right,8,Catch,monocular,congruent,misaligned,Right,5,1,7.42579206793744,F1,F1059.png,F1002.png,F1059.png,F1002.png,F1046.png,0.3,0.3,0.5,7.43424496676016,2019-03-08-10:18:36,218,F1002.png,1
112_CF_monocular_catch_test,112,1214,Right,9,Catch,monocular,incongruent,misaligned,Left,4,1,2.25995614963176,M2,M2142.png,M2198.png,M2142.png,M2201.png,M2141.png,0.3,0.3,0.5,2.26707978264312,2019-03-08-10:19:05,228,M2201.png,0
112_CF_monocular_catch_test,112,1214,Right,10,Catch,monocular,congruent,misaligned,Left,4,1,2.49547160025395,F2,F2016.png,F2067.png,F2016.png,F2067.png,F2017.png,0.3,0.3,0.5,2.50030001981941,2019-03-08-10:21:33,279,F2067.png,1
112_catch_test,112,1214,Right,1,Catch,monocular,congruent,aligned,Right,5,1,3.06186714458454,F5,F5033.png,F5076.png,F5033.png,F5076.png,F5068.png,0.3,0.3,0.5,3.06704768864438,2019-03-08-10:42:55,1,F5076.png,1
112_catch_test,112,1214,Right,2,Catch,monocular,congruent,aligned,Right,5,1,1.35073354259657,M1,M1119.png,M1186.png,M1119.png,M1186.png,M1125.png,0.3,0.3,0.5,1.35854060086422,2019-03-08-10:42:59,2,M1186.png,1
112_catch_test,112,1214,Right,3,Catch,monocular,congruent,aligned,Right,5,1,2.06554358247377,F1,F1015.png,F1002.png,F1015.png,F1002.png,F1059.png,0.3,0.3,0.5,2.075313429581,2019-03-08-10:43:03,3,F1002.png,1
112_catch_test,112,1214,Right,4,Catch,monocular,incongruent,aligned,Right,5,1,1.20958467372111,M4,M4134.png,M4197.png,M4134.png,M4136.png,M4188.png,0.3,0.3,0.5,1.21696663252078,2019-03-08-10:43:06,4,M4136.png,0
112_catch_test,112,1214,Right,5,Catch,monocular,incongruent,aligned,Right,5,1,0.835885124630295,F3,F3047.png,F3112.png,F3079.png,F3112.png,F3062.png,0.3,0.3,0.5,0.841765465142089,2019-03-08-10:43:09,5,F3112.png,1
112_catch_test,112,1214,Right,6,Catch,monocular,congruent,misaligned,Left,5,0,4.30056462148787,F5,F5033.png,F5076.png,F5033.png,F5076.png,F5068.png,0.3,0.3,0.5,4.30891726937261,2019-03-08-10:43:16,6,F5068.png,0
112_catch_test,112,1214,Right,7,Catch,monocular,congruent,misaligned,Right,5,1,0.834878155757906,M1,M1119.png,M1186.png,M1119.png,M1186.png,M1125.png,0.3,0.3,0.5,0.841827435549931,2019-03-08-10:43:19,7,M1186.png,1
112_catch_test,112,1214,Right,8,Catch,monocular,congruent,misaligned,Left,4,1,1.16040457582858,F1,F1015.png,F1002.png,F1015.png,F1002.png,F1059.png,0.3,0.3,0.5,1.16684116488614,2019-03-08-10:43:22,8,F1002.png,1
112_catch_test,112,1214,Right,9,Catch,monocular,incongruent,misaligned,Left,4,1,1.19043948230683,M4,M4134.png,M4197.png,M4134.png,M4136.png,M4188.png,0.3,0.3,0.5,1.20017614055541,2019-03-08-10:43:25,9,M4136.png,0
112_catch_test,112,1214,Right,10,Catch,monocular,incongruent,misaligned,Left,4,1,1.16957433811331,F3,F3047.png,F3112.png,F3079.png,F3112.png,F3062.png,0.3,0.3,0.5,1.17513809395314,2019-03-08-10:43:29,10,F3112.png,1
112_catch_test,112,1214,Right,11,Catch,monocular,incongruent,aligned,Left,4,1,1.03568454280321,F4,F4064.png,F4018.png,F4064.png,F4040.png,F4020.png,0.3,0.3,0.5,1.04179677048523,2019-03-08-10:43:32,11,F4040.png,0
112_catch_test,112,1214,Right,12,Catch,monocular,congruent,aligned,Left,4,1,1.16584549858817,F5,F5078.png,F5033.png,F5076.png,F5068.png,F5078.png,0.3,0.3,0.5,1.17512880363211,2019-03-08-10:43:35,12,F5068.png,0
112_catch_test,112,1214,Right,13,Catch,monocular,congruent,aligned,Left,4,1,1.01499008097744,F1,F1059.png,F1046.png,F1059.png,F1046.png,F1015.png,0.3,0.3,0.5,1.02523977210512,2019-03-08-10:43:38,13,F1046.png,1
112_catch_test,112,1214,Right,14,Catch,monocular,incongruent,aligned,Right,5,1,1.05598577760975,M2,M2141.png,M2142.png,M2141.png,M2198.png,M2201.png,0.3,0.3,0.5,1.06679454732512,2019-03-08-10:43:41,14,M2198.png,0
112_catch_test,112,1214,Right,15,Catch,monocular,congruent,aligned,Right,5,1,2.3854959820892,F2,F2016.png,F2017.png,F2016.png,F2017.png,F2032.png,0.3,0.3,0.5,2.39188672260207,2019-03-08-10:43:46,15,F2017.png,1
112_catch_test,112,1214,Right,16,Catch,monocular,incongruent,misaligned,Left,4,1,0.930434509078623,F4,F4064.png,F4018.png,F4064.png,F4040.png,F4020.png,0.3,0.3,0.5,0.933440326378332,2019-03-08-10:43:49,16,F4040.png,0
112_catch_test,112,1214,Right,17,Catch,monocular,congruent,misaligned,Left,4,1,0.919963827545871,F5,F5078.png,F5033.png,F5076.png,F5068.png,F5078.png,0.3,0.3,0.5,0.925181022670586,2019-03-08-10:43:52,17,F5068.png,0
112_catch_test,112,1214,Right,18,Catch,monocular,congruent,misaligned,Right,5,1,0.964806789415888,F1,F1059.png,F1046.png,F1059.png,F1046.png,F1015.png,0.3,0.3,0.5,0.975230149459094,2019-03-08-10:43:55,18,F1046.png,1
112_catch_test,112,1214,Right,19,Catch,monocular,incongruent,misaligned,Right,5,1,3.17594347079284,M2,M2141.png,M2142.png,M2141.png,M2198.png,M2201.png,0.3,0.3,0.5,3.18368332201499,2019-03-08-10:44:00,19,M2198.png,0
112_catch_test,112,1214,Right,20,Catch,monocular,congruent,misaligned,Left,4,1,0.670218218569062,F2,F2016.png,F2017.png,F2016.png,F2017.png,F2032.png,0.3,0.3,0.5,0.675163703272119,2019-03-08-10:44:03,20,F2017.png,1
112_CF_CFS_catch_test,112,1215,Left,1,Catch,CFS,incongruent,aligned,Left,5,0,6.89831681075157,M4,M4197.png,M4136.png,M4134.png,M4136.png,M4188.png,0.3,0.3,0.5,6.90076833959029,2019-03-08-11:00:31,6,M4188.png,0
112_CF_CFS_catch_test,112,1215,Left,2,Catch,CFS,congruent,aligned,Left,4,1,5.55501928718877,M1,M1186.png,M1122.png,M1186.png,M1122.png,M1119.png,0.3,0.3,0.5,5.55901324338629,2019-03-08-11:01:02,16,M1122.png,1
112_CF_CFS_catch_test,112,1215,Left,3,Catch,CFS,congruent,aligned,Right,4,0,3.34080767353589,F2,F2017.png,F2032.png,F2017.png,F2032.png,F2016.png,0.3,0.3,0.5,3.35044544945413,2019-03-08-11:01:45,31,F2016.png,0
112_CF_CFS_catch_test,112,1215,Left,4,Catch,CFS,incongruent,aligned,Left,4,1,3.25544075170183,M5,M5152.png,M5178.png,M5152.png,M5154.png,M5146.png,0.3,0.3,0.5,3.25881677893631,2019-03-08-11:01:51,32,M5154.png,0
112_CF_CFS_catch_test,112,1215,Left,5,Catch,CFS,congruent,aligned,Right,4,0,2.95113228812988,M3,M3183.png,M3187.png,M3013.png,M3153.png,M3183.png,0.3,0.3,0.5,2.95877257271786,2019-03-08-11:02:42,45,M3183.png,0
112_CF_CFS_catch_test,112,1215,Left,6,Catch,CFS,incongruent,misaligned,Right,5,1,3.16492647466657,M4,M4197.png,M4136.png,M4134.png,M4136.png,M4188.png,0.3,0.3,0.5,3.17552946522483,2019-03-08-11:05:13,99,M4136.png,1
112_CF_CFS_catch_test,112,1215,Left,7,Catch,CFS,congruent,misaligned,Right,5,1,2.65550733474083,M1,M1186.png,M1122.png,M1186.png,M1122.png,M1119.png,0.3,0.3,0.5,2.65874889570114,2019-03-08-11:07:40,153,M1122.png,1
112_CF_CFS_catch_test,112,1215,Left,8,Catch,CFS,congruent,misaligned,Left,4,1,2.13520669142599,F2,F2017.png,F2032.png,F2017.png,F2032.png,F2016.png,0.3,0.3,0.5,2.14193068930763,2019-03-08-11:08:48,175,F2032.png,1
112_CF_CFS_catch_test,112,1215,Left,9,Catch,CFS,incongruent,misaligned,Left,4,1,1.90579364691803,M5,M5152.png,M5178.png,M5152.png,M5154.png,M5146.png,0.3,0.3,0.5,1.91688249525032,2019-03-08-11:10:47,217,M5154.png,0
112_CF_CFS_catch_test,112,1215,Left,10,Catch,CFS,congruent,misaligned,Right,5,1,3.30498353215808,M3,M3183.png,M3187.png,M3013.png,M3153.png,M3183.png,0.3,0.3,0.5,3.30878964616568,2019-03-08-11:15:42,326,M3153.png,0
112_CF_monocular_catch_test,112,1215,Left,1,Catch,monocular,incongruent,aligned,Left,4,1,2.39071450517804,F2,F2016.png,F2017.png,F2016.png,F2032.png,F2067.png,0.3,0.3,0.5,2.40034338511759,2019-03-08-11:18:39,36,F2032.png,0
112_CF_monocular_catch_test,112,1215,Left,2,Catch,monocular,incongruent,aligned,Right,4,0,1.92561585894146,F1,F1015.png,F1002.png,F1015.png,F1046.png,F1059.png,0.3,0.3,0.5,1.93358666368295,2019-03-08-11:21:01,82,F1059.png,0
112_CF_monocular_catch_test,112,1215,Left,3,Catch,monocular,congruent,aligned,Left,4,1,2.11050527155749,M1,M1125.png,M1122.png,M1125.png,M1122.png,M1186.png,0.3,0.3,0.5,2.11686350748641,2019-03-08-11:22:37,121,M1122.png,1
112_CF_monocular_catch_test,112,1215,Left,4,Catch,monocular,incongruent,aligned,Right,5,1,2.01058759365696,M2,M2141.png,M2201.png,M2198.png,M2201.png,M2142.png,0.3,0.3,0.5,2.01696987700416,2019-03-08-11:23:19,131,M2201.png,1
112_CF_monocular_catch_test,112,1215,Left,5,Catch,monocular,incongruent,aligned,Left,4,1,1.70591302598768,M3,M3183.png,M3153.png,M3183.png,M3187.png,M3013.png,0.3,0.3,0.5,1.71692567080026,2019-03-08-11:25:08,170,M3187.png,0
112_CF_monocular_catch_test,112,1215,Left,6,Catch,monocular,incongruent,misaligned,Right,4,0,1.53494417252659,F2,F2016.png,F2017.png,F2016.png,F2032.png,F2067.png,0.3,0.3,0.5,1.54179579361517,2019-03-08-11:27:28,222,F2067.png,0
112_CF_monocular_catch_test,112,1215,Left,7,Catch,monocular,incongruent,misaligned,Left,4,1,2.01604298605525,F1,F1015.png,F1002.png,F1015.png,F1046.png,F1059.png,0.3,0.3,0.5,2.02518019161653,2019-03-08-11:27:42,227,F1046.png,0
112_CF_monocular_catch_test,112,1215,Left,8,Catch,monocular,congruent,misaligned,Left,4,1,1.71595229656668,M1,M1125.png,M1122.png,M1125.png,M1122.png,M1186.png,0.3,0.3,0.5,1.72515656417818,2019-03-08-11:27:56,232,M1122.png,1
112_CF_monocular_catch_test,112,1215,Left,9,Catch,monocular,incongruent,misaligned,Right,4,0,1.86036105391395,M2,M2141.png,M2201.png,M2198.png,M2201.png,M2142.png,0.3,0.3,0.5,1.86693108278268,2019-03-08-11:29:21,261,M2142.png,0
112_CF_monocular_catch_test,112,1215,Left,10,Catch,monocular,incongruent,misaligned,Right,5,1,1.97090122511145,M3,M3183.png,M3153.png,M3183.png,M3187.png,M3013.png,0.3,0.3,0.5,1.97529119903629,2019-03-08-11:29:38,267,M3187.png,0
112_catch_test,112,1215,Left,1,Catch,monocular,incongruent,aligned,Right,5,1,2.33678360783961,M4,M4188.png,M4134.png,M4197.png,M4134.png,M4136.png,0.3,0.3,0.5,2.34198741833097,2019-03-08-11:33:38,1,M4134.png,1
112_catch_test,112,1215,Left,2,Catch,monocular,congruent,aligned,Left,4,1,1.02477156130772,M1,M1122.png,M1186.png,M1122.png,M1186.png,M1119.png,0.3,0.3,0.5,1.03358166823455,2019-03-08-11:33:41,2,M1186.png,1
112_catch_test,112,1215,Left,3,Catch,monocular,congruent,aligned,Left,4,1,0.790125864528818,F2,F2017.png,F2067.png,F2017.png,F2067.png,F2032.png,0.3,0.3,0.5,0.800099977204809,2019-03-08-11:33:44,3,F2067.png,1
112_catch_test,112,1215,Left,4,Catch,monocular,incongruent,aligned,Right,5,1,2.63040456897579,M5,M5154.png,M5178.png,M5154.png,M5146.png,M5152.png,0.3,0.3,0.5,2.63365228869952,2019-03-08-11:33:48,4,M5146.png,0
112_catch_test,112,1215,Left,5,Catch,monocular,congruent,aligned,Left,4,1,1.08059867257543,M3,M3183.png,M3013.png,M3187.png,M3153.png,M3183.png,0.3,0.3,0.5,1.09181377550703,2019-03-08-11:33:52,5,M3153.png,0
112_catch_test,112,1215,Left,6,Catch,monocular,incongruent,misaligned,Left,4,1,1.00601745118911,M4,M4188.png,M4134.png,M4197.png,M4134.png,M4136.png,0.3,0.3,0.5,1.01673814249807,2019-03-08-11:33:55,6,M4134.png,1
112_catch_test,112,1215,Left,7,Catch,monocular,congruent,misaligned,Right,5,1,1.05054563196609,M1,M1122.png,M1186.png,M1122.png,M1186.png,M1119.png,0.3,0.3,0.5,1.05845587556541,2019-03-08-11:33:58,7,M1186.png,1
112_catch_test,112,1215,Left,8,Catch,monocular,congruent,misaligned,Left,5,0,1.01028170855716,F2,F2017.png,F2067.png,F2017.png,F2067.png,F2032.png,0.3,0.3,0.5,1.01684640803433,2019-03-08-11:34:01,8,F2032.png,0
112_catch_test,112,1215,Left,9,Catch,monocular,incongruent,misaligned,Right,5,1,1.91483186926052,M5,M5154.png,M5178.png,M5154.png,M5146.png,M5152.png,0.3,0.3,0.5,1.92534257147054,2019-03-08-11:34:05,9,M5146.png,0
112_catch_test,112,1215,Left,10,Catch,monocular,congruent,misaligned,Left,5,0,1.36083083048288,M3,M3183.png,M3013.png,M3187.png,M3153.png,M3183.png,0.3,0.3,0.5,1.36686162566184,2019-03-08-11:34:09,10,M3183.png,0
112_catch_test,112,1215,Left,11,Catch,monocular,incongruent,aligned,Right,5,1,1.75519720149168,F2,F2032.png,F2016.png,F2032.png,F2017.png,F2067.png,0.3,0.3,0.5,1.75853285462654,2019-03-08-11:34:12,11,F2017.png,0
112_catch_test,112,1215,Left,12,Catch,monocular,incongruent,aligned,Right,5,1,1.28550953137164,F1,F1015.png,F1002.png,F1015.png,F1046.png,F1059.png,0.3,0.3,0.5,1.29182856473199,2019-03-08-11:34:16,12,F1046.png,0
112_catch_test,112,1215,Left,13,Catch,monocular,congruent,aligned,Right,5,1,0.895688388613053,M1,M1125.png,M1122.png,M1125.png,M1122.png,M1186.png,0.3,0.3,0.5,0.90013740878203,2019-03-08-11:34:19,13,M1122.png,1
112_catch_test,112,1215,Left,14,Catch,monocular,incongruent,aligned,Right,5,1,0.854492097278126,M2,M2142.png,M2198.png,M2141.png,M2198.png,M2201.png,0.3,0.3,0.5,0.858541824491112,2019-03-08-11:34:22,14,M2198.png,1
112_catch_test,112,1215,Left,15,Catch,monocular,incongruent,aligned,Right,4,0,2.03597913685371,M3,M3013.png,M3187.png,M3013.png,M3153.png,M3183.png,0.3,0.3,0.5,2.04191173402069,2019-03-08-11:34:26,15,M3183.png,0
112_catch_test,112,1215,Left,16,Catch,monocular,incongruent,misaligned,Left,4,1,0.690903639362659,F2,F2032.png,F2016.png,F2032.png,F2017.png,F2067.png,0.3,0.3,0.5,0.700092115890584,2019-03-08-11:34:29,16,F2017.png,0
112_catch_test,112,1215,Left,17,Catch,monocular,incongruent,misaligned,Right,5,1,0.590103350841673,F1,F1015.png,F1002.png,F1015.png,F1046.png,F1059.png,0.3,0.3,0.5,0.600091387779685,2019-03-08-11:34:32,17,F1046.png,0
112_catch_test,112,1215,Left,18,Catch,monocular,congruent,misaligned,Left,4,1,0.615196536309668,M1,M1125.png,M1122.png,M1125.png,M1122.png,M1186.png,0.3,0.3,0.5,0.625106458246592,2019-03-08-11:34:34,18,M1122.png,1
112_catch_test,112,1215,Left,19,Catch,monocular,incongruent,misaligned,Left,5,0,0.775317466992419,M2,M2142.png,M2198.png,M2141.png,M2198.png,M2201.png,0.3,0.3,0.5,0.783423173212213,2019-03-08-11:34:37,19,M2201.png,0
112_catch_test,112,1215,Left,20,Catch,monocular,incongruent,misaligned,Left,5,0,0.68520282508689,M3,M3013.png,M3187.png,M3013.png,M3153.png,M3183.png,0.3,0.3,0.5,0.691834783719969,2019-03-08-11:34:40,20,M3183.png,0
